player_id,name,club,position,price,status,xmins,xpts_gw1,xpts_gw2,xpts_gw3,xpts_gw4,xpts_gw5,xpts_gw6,xpts_gw7,xpts_gw8
1835,Wahan Biczachczjan,Legia Warszawa,MID,1.8,ok,45.0,4.4,6.7,4.2,6.7,4.2,6.6,4.5,6.1
2942,Michal Ševčík,Legia Warszawa,MID,2.0,ok,20.0,4.3,6.7,4.2,6.6,4.1,6.5,4.4,6.0
2708,Mileta Rajović,Legia Warszawa,FWD,1.9,ok,85.0,4.4,6.5,4.2,6.5,4.2,6.4,4.5,6.0
1507,Łukasz Zjawiński,Legia Warszawa,FWD,2.1,ok,20.0,4.4,6.5,4.2,6.5,4.2,6.4,4.5,6.0
2881,Ángel Rodado,Wisła Kraków,FWD,2.2,ok,45.0,6.5,4.0,6.8,3.9,4.2,6.7,4.0,6.3
2906,Stefan Feiertag,Wieczysta Kraków,FWD,1.9,ok,85.0,5.5,5.2,4.9,4.8,4.7,4.9,7.2,5.1
2502,Andréas Katsantónis,Piast Gliwice,FWD,1.6,ok,45.0,4.7,6.5,3.5,6.2,5.8,4.7,6.0,4.8
95,Karol Świderski,Widzew Łódź,FWD,2.6,ok,20.0,6.6,4.8,4.1,6.1,5.0,5.1,6.6,3.8
2742,Kahveh Zahiroleslam,Cracovia,FWD,1.7,ok,85.0,3.3,6.0,4.8,5.7,6.1,4.6,6.2,4.6
1299,Jean Carlos Silva,Raków Częstochowa,DEF,2.2,ok,85.0,6.3,4.0,6.8,3.0,6.4,5.7,2.1,6.7
1719,Michael Ameyaw,Raków Częstochowa,MID,2.1,ok,85.0,5.8,4.4,6.1,3.8,5.9,5.5,3.2,6.0
2451,Bryan Fiabema,Lech Poznań,FWD,1.8,ok,20.0,5.7,5.0,5.6,4.8,5.5,4.3,5.5,4.3
2878,Frederico Duarte,Wisła Kraków,MID,2.0,ok,85.0,6.2,3.8,6.5,3.8,4.1,6.4,3.9,6.0
2759,Eman Markovic,GKS Katowice,MID,2.2,ok,85.0,4.2,6.4,6.0,4.5,6.0,4.1,4.2,4.4
392,Filip Jagiełło,Lech Poznań,MID,1.8,ok,45.0,5.5,4.8,5.4,4.6,5.4,4.1,5.4,4.1
2772,Sergio Lozano,Jagiellonia Białystok,MID,1.9,ok,85.0,5.8,4.4,5.6,5.9,3.3,3.6,6.2,4.1
2702,Stjepan Davidović,Korona Kielce,MID,1.7,ok,45.0,3.7,5.7,5.2,3.8,5.8,4.3,5.9,4.5
480,Bartosz Nowak,GKS Katowice,MID,3.3,ok,85.0,4.1,6.2,5.8,4.4,5.9,4.0,4.1,4.3
2000,Lisandro Semedo,Wieczysta Kraków,MID,1.8,ok,85.0,5.0,4.7,4.5,4.4,4.3,4.5,6.5,4.7
2880,Marko Bozic,Wisła Kraków,MID,1.8,ok,85.0,5.8,3.7,6.1,3.6,3.9,6.0,3.7,5.7
2677,Musa Juwara,Pogoń Szczecin,MID,1.8,ok,45.0,5.0,3.7,5.6,3.6,5.7,4.0,5.4,5.3
1403,Damian Warchoł,Śląsk Wrocław,MID,1.7,ok,45.0,4.0,5.5,5.7,4.4,5.6,3.5,3.8,5.7
138,Robert Gumny,Lech Poznań,DEF,1.8,ok,45.0,5.8,4.5,5.6,4.2,5.5,3.4,5.5,3.5
2467,Mateusz Szczepaniak,Legia Warszawa,MID,0.7,ok,20.0,3.9,5.8,3.8,5.8,3.7,5.7,4.0,5.3
2206,Adrián Dalmau,Piast Gliwice,FWD,1.7,ok,20.0,4.2,5.8,3.3,5.5,5.2,4.3,5.3,4.4
2507,Jesus Diaz,Raków Częstochowa,MID,1.7,ok,45.0,5.4,4.1,5.7,3.6,5.5,5.1,3.0,5.6
2737,Marko Bulat,Raków Częstochowa,MID,2.0,ok,85.0,5.4,4.1,5.7,3.6,5.5,5.1,3.0,5.6
2846,Filip Čuić,Pogoń Szczecin,FWD,1.9,ok,85.0,4.9,3.7,5.5,3.6,5.6,4.0,5.3,5.3
2481,Ajdin Hasić,Cracovia,MID,2.2,ok,85.0,3.1,5.5,4.4,5.2,5.5,4.2,5.7,4.2
2480,Daniel Håkans,Lech Poznań,MID,1.8,ok,20.0,5.2,4.5,5.1,4.4,5.1,3.9,5.1,4.0
2879,Maciej Kuziemka,Wisła Kraków,MID,1.7,ok,45.0,5.5,3.5,5.8,3.5,3.7,5.7,3.6,5.4
1319,Paweł Wszołek,Legia Warszawa,DEF,2.0,ok,85.0,3.2,6.3,3.0,6.3,2.9,6.2,3.3,5.4
1880,Ilja Szkurin,GKS Katowice,FWD,2.1,ok,45.0,3.9,5.7,5.4,4.1,5.4,3.8,3.9,4.1
2747,Hugo Vallejo,Piast Gliwice,MID,1.8,ok,85.0,4.0,5.6,3.1,5.3,4.9,4.1,5.1,4.2
2679,Paul Mukairu,Pogoń Szczecin,MID,2.1,ok,85.0,4.7,3.5,5.3,3.4,5.4,3.8,5.1,5.1
2686,Samuel Akere,Widzew Łódź,MID,1.9,ok,20.0,5.6,4.1,3.6,5.2,4.3,4.4,5.6,3.4
2729,Dijon Kameri,Cracovia,MID,1.7,ok,45.0,3.0,5.2,4.2,5.0,5.3,4.0,5.4,4.0
2731,Aziel Jackson,Jagiellonia Białystok,MID,1.9,ok,20.0,5.3,4.1,5.2,5.4,3.1,3.4,5.7,3.9
1010,Jorge Félix Garcia,Piast Gliwice,MID,1.9,ok,85.0,4.0,5.6,3.1,5.2,4.9,4.0,5.1,4.2
774,Sebastian Bergier,Widzew Łódź,FWD,2.4,ok,85.0,5.5,4.1,3.6,5.1,4.3,4.3,5.5,3.4
1987,Jordi Sánchez,Wisła Kraków,FWD,1.8,ok,85.0,5.4,3.5,5.6,3.4,3.7,5.5,3.5,5.2
2675,Quentin Boisgard,Piast Gliwice,MID,1.7,ok,85.0,4.0,5.5,3.1,5.2,4.8,4.0,5.0,4.1
1928,Stratos Svarnas,Raków Częstochowa,DEF,2.1,ok,85.0,5.5,3.5,5.9,2.6,5.6,5.0,1.8,5.8
2436,Adriano Amorim,Raków Częstochowa,MID,1.8,ok,45.0,5.0,3.9,5.3,3.4,5.1,4.7,2.9,5.2
2423,Mbaye N'Diaye,Motor Lublin,MID,2.4,ok,85.0,3.5,5.2,3.9,5.4,3.7,5.3,5.2,3.2
2527,Gisli Thordarson,Lech Poznań,MID,1.8,ok,20.0,5.0,4.3,4.8,4.2,4.8,3.7,4.8,3.8
923,Rafał Augustyniak,Legia Warszawa,DEF,1.8,ok,85.0,3.1,6.1,2.9,6.1,2.8,5.9,3.2,5.2
1521,Bartosz Kapustka,Legia Warszawa,MID,1.9,ok,85.0,3.6,5.4,3.5,5.3,3.5,5.3,3.7,4.9
303,Mariusz Stępiński,Korona Kielce,FWD,2.2,ok,85.0,3.4,5.1,4.7,3.5,5.2,4.0,5.2,4.1
1926,Roberto Alves,Radomiak Radom,MID,1.8,ok,85.0,5.0,3.4,5.2,3.0,5.4,4.9,3.3,4.8
2225,Fran Álvarez,Widzew Łódź,MID,2.0,ok,85.0,5.4,4.0,3.5,5.0,4.2,4.2,5.4,3.3
1698,Karol Knap,Cracovia,MID,1.7,ok,85.0,2.9,5.0,4.1,4.8,5.1,3.9,5.2,3.9
2783,Andi Zeqiri,Widzew Łódź,FWD,1.8,ok,45.0,5.3,4.0,3.5,4.9,4.2,4.2,5.3,3.3
2582,Martin Minczew,Cracovia,MID,1.7,ok,45.0,2.9,5.0,4.0,4.8,5.0,3.9,5.2,3.9
1092,Piotr Samiec-Talar,Śląsk Wrocław,MID,2.0,ok,85.0,3.7,5.0,5.1,4.0,5.0,3.3,3.5,5.1
2670,Petar Stojanović,Legia Warszawa,DEF,1.7,ok,20.0,3.0,6.0,2.8,6.0,2.8,5.8,3.1,5.1
2208,Martin Remacle,Korona Kielce,MID,1.8,ok,85.0,3.3,5.0,4.6,3.4,5.2,3.9,5.2,4.0
587,Patryk Dziczek,Pogoń Szczecin,MID,1.9,ok,45.0,4.5,3.4,5.0,3.3,5.1,3.7,4.8,4.8
1812,Jason Lokilo,Piast Gliwice,MID,1.7,ok,85.0,3.8,5.3,3.0,5.0,4.7,3.9,4.8,4.0
1252,Marcel Wędrychowski,GKS Katowice,MID,1.7,ok,20.0,3.7,5.4,5.1,3.9,5.1,3.6,3.6,3.9
2671,Karol Czubak,Motor Lublin,FWD,3.0,ok,85.0,3.5,5.0,3.8,5.2,3.6,5.1,5.0,3.1
2817,Emil Kornvig,Widzew Łódź,MID,2.1,ok,85.0,5.3,4.0,3.4,4.9,4.1,4.1,5.3,3.2
2123,Michał Gurgul,Lech Poznań,DEF,2.3,ok,85.0,5.2,4.0,5.0,3.7,5.0,3.1,5.0,3.1
2775,Fábio Ronaldo,Motor Lublin,MID,2.0,ok,85.0,3.4,5.0,3.7,5.2,3.6,5.1,5.0,3.1
2673,Kacper Karasek,Radomiak Radom,MID,1.7,ok,45.0,4.9,3.4,5.0,3.0,5.2,4.8,3.2,4.6
1673,Przemysław Banaszak,Śląsk Wrocław,FWD,2.0,ok,85.0,3.6,4.8,5.0,3.9,4.9,3.2,3.5,5.0
2912,Erik Prekop,Górnik Zabrze,FWD,2.0,ok,85.0,5.3,3.5,3.8,5.4,3.1,5.0,3.4,4.3
860,Wiktor Długosz,Korona Kielce,MID,1.8,ok,45.0,3.3,4.9,4.5,3.3,5.0,3.8,5.0,3.9
2346,Jakub Żewłakow,Legia Warszawa,MID,1.5,ok,20.0,3.5,5.1,3.4,5.1,3.4,5.0,3.6,4.6
1168,Patryk Makuch,Raków Częstochowa,FWD,1.9,ok,85.0,4.7,3.8,4.9,3.3,4.8,4.5,2.8,4.9
2877,Julius Ertlthaler,Wisła Kraków,MID,1.8,ok,85.0,5.0,3.3,5.2,3.3,3.5,5.2,3.3,4.9
1360,Kacper Chodyna,Legia Warszawa,MID,1.8,ok,85.0,3.5,5.1,3.4,5.0,3.4,5.0,3.6,4.6
1770,Tomasz Pieńko,Raków Częstochowa,MID,2.0,ok,85.0,4.7,3.7,5.0,3.2,4.8,4.5,2.8,4.9
1697,Otar Kakabadze,Cracovia,DEF,1.8,ok,45.0,1.9,5.3,3.6,5.0,5.4,3.4,5.6,3.4
2552,Konstantínos Sotiríou,Korona Kielce,DEF,1.9,ok,85.0,2.5,5.4,4.7,2.7,5.6,3.4,5.7,3.6
2724,Roberto Massimo,Górnik Zabrze,MID,1.7,ok,20.0,5.4,3.4,3.7,5.5,3.0,5.0,3.3,4.2
2384,Borja Galán,GKS Katowice,DEF,1.9,ok,85.0,3.1,6.1,5.5,3.5,5.6,3.0,3.1,3.4
2573,Oliwier Olewiński,Legia Warszawa,MID,1.2,ok,20.0,3.5,5.0,3.4,5.0,3.3,4.9,3.5,4.6
1334,Conrado Buchanelli Holz,Radomiak Radom,DEF,1.7,ok,20.0,5.2,2.6,5.4,2.0,5.8,5.0,2.4,4.8
2461,Taofeek Ismaheel,Górnik Zabrze,MID,2.0,ok,20.0,5.3,3.4,3.7,5.4,3.0,4.9,3.3,4.1
2424,Bartosz Wolski,GKS Katowice,MID,2.4,ok,20.0,3.6,5.1,4.9,3.8,4.9,3.5,3.5,3.7
1464,Kajetan Szmyt,Jagiellonia Białystok,MID,2.1,ok,85.0,4.8,3.7,4.7,4.9,3.0,3.2,5.1,3.6
2280,Fredrik Ulvestad,Pogoń Szczecin,MID,2.1,ok,85.0,4.3,3.3,4.8,3.2,4.8,3.5,4.6,4.5
2406,Maksym Chłań,Górnik Zabrze,MID,2.5,ok,85.0,5.2,3.4,3.7,5.3,3.0,4.9,3.3,4.1
979,Oskar Repka,Raków Częstochowa,MID,2.0,ok,85.0,4.6,3.6,4.8,3.2,4.7,4.4,2.8,4.8
